frame,elbow,shoulder,knee,body,face
1,45.0274218421684,26.438252555125292,136.28238740185682,138.01783860274284,16.367394205582457
2,44.755144665170484,26.269068705805,127.51179740268556,130.02086216237458,11.918546386379376
3,42.14585271985935,25.16659553876759,123.28301545622149,124.00117357267817,32.0905245109459
4,44.16747069475033,21.708219510955935,116.20074333910159,113.51235073666778,26.41276595946033
5,41.605410112365455,18.62987964152814,114.18818823974358,107.62211540956129,24.796722253961846
6,41.07869624081207,18.205555696187776,113.51180841788086,105.74864127934333,25.008859226775545
7,40.53359340276481,17.632355983126896,114.64352353265808,105.89348799627861,34.0534955531142
8,38.90571570449732,17.534417026610157,112.66882322174632,105.00953616808236,36.378261717266184
9,42.50896708508653,14.595243033654546,108.15456864389893,102.24779752977048,28.527839430741846
10,43.93138895633051,12.016692059683797,97.31518795085994,95.98762628766211,24.597074447383214
11,45.95776420395439,9.275487213925775,87.15887465009715,90.64966401865192,20.896574788156883
12,46.97169440356535,6.7628305885339985,79.99147051334852,86.0603495786807,14.406315133325727
13,49.96892122405923,3.3022870268233113,77.34085627131016,84.39445191937324,8.710186843001862
14,48.84326049322626,3.004404327676373,72.47458549564861,82.1134955287279,3.1360540394997187
15,49.12547479009872,2.048935824768425,75.13037760768071,85.26166199688997,7.558649123719622
16,48.56125108837333,0.8907127587862844,79.88273149055398,88.1282303732356,23.154337266186587
17,48.0962416965174,1.2958735538542352,80.53808803297129,88.35519490252577,34.63677723896552
18,49.41248323678864,3.2385014873492346,90.41166828565822,87.37794741095655,46.73552738197736
19,57.33948960203768,10.518927802391113,99.83411087909958,90.08045548412343,40.70034193136138
20,61.744289691613794,14.005067385993861,109.80359525182926,91.59405282046819,34.77447026196233
21,67.85354641507075,21.410792834454494,122.06366517520041,91.74510211728827,38.02111568709882
22,73.62554854454703,32.29617045277827,135.80616601238233,90.59254101630157,41.56294312076994
23,80.56696952731136,46.276935106238724,143.14964357514222,88.00756175800065,47.272567787301824
24,81.36267288950052,61.77734667685788,151.49570934130838,87.67052143796836,39.684644496853345
25,80.84523299619968,66.27019485314129,160.47031580582504,88.09022640171017,50.96960207901975
26,76.59340553487107,68.94297160642748,163.84283276642083,88.03585509300892,51.71103489983392
27,75.20837865020655,84.37292729116771,160.96164139121873,83.33556817233263,48.6334726881463
28,71.71670361484951,92.74524645636647,158.06261545408304,82.29979829824073,38.05415632261986
29,79.06953887588537,95.55737363718394,156.00922181761095,78.96623133042955,40.25894214660261
30,83.02250165002914,96.23578490851794,151.5509156320994,77.1955799068236,16.17195755842575
31,88.18668883148598,101.28703475257234,142.61342996407973,72.32524270919819,40.81808806386959
32,108.36819109479043,100.32503045552507,136.29639662699796,74.17894251107606,5.94975329833687
33,116.2716021121991,99.60984344706877,135.45149079675141,72.89798449864448,8.366527794118268
34,135.35749059534612,99.31963579512932,133.0495326543482,72.85049455919557,7.488273518789748
35,133.94159661320376,101.56205119538743,125.09095384463369,71.62522947010295,6.960366765938249
36,137.91982636156294,100.13898808477131,120.096504844742,71.55916569147745,19.909824801763918
37,145.64703037770082,97.75001625005912,113.50197303878983,73.51658463182508,36.978378234719
38,154.0343918503515,97.98136618741515,110.9755363716978,75.92709919062428,27.327224041674167
39,165.29546526552582,102.85108493589885,106.43654915070853,76.92492902443101,16.920094134895496
40,170.41565903035166,104.457285378809,102.88003917990082,76.98785792813415,13.579663783752245
41,171.1843621350339,105.24698538656295,99.82958295091228,76.00324978068019,19.795867825828207
42,170.7443806516077,105.78065266118402,99.2897898347063,75.57408330628803,30.687566603607337
43,170.4015369125971,108.18604149940086,97.11850846421204,73.02164411328188,39.592157310278196
44,164.81153888832685,102.24010751284668,97.01358348235571,75.39572143110377,28.76303223640279
45,161.99546465081937,100.24869517376499,94.17275570108468,74.95568278432887,51.85051463261783
46,165.0613413159104,102.99014931054913,93.18881048429074,77.40108063791709,67.75420332375063
47,148.6728405558343,98.5913137558722,89.96613281403312,79.72493088567357,71.27980574749216
48,136.21975753281774,98.23895228824756,86.71250447223045,79.63505130097472,84.88410203186379
49,24.011298054130915,113.56984961568692,83.79888980532066,78.35535105221163,82.67469261364607
50,27.486953966260955,113.8972445360931,83.26247129802525,81.1765597000009,57.43262767953462
51,40.81542149233787,110.0883877938579,81.2518400580463,84.61379957931243,36.42674930828131
52,44.720212958609544,116.40323069322054,79.99947818481115,81.3896000084132,59.44882577745642
53,59.95856841230653,113.36050822732018,77.08242409071345,84.22471407065176,46.34471045954058
54,66.36105709323739,113.40087565782576,76.31711013773425,88.02934611404147,20.73163993755508
55,73.68015057589085,116.14268680109141,77.32223178199914,89.14127165173899,19.20406957963292
56,75.28965430851183,109.4694247260065,77.37590154727349,91.49568988487307,24.630538225828474
57,78.73700892859233,116.21225616746334,77.6060458920306,89.49779463518004,38.77883687641903
58,83.25746063736415,116.96531741252878,75.55567960704423,89.30651224519765,49.946508005759
59,78.39784410220021,112.39080514315738,75.95552345662779,91.16623263328178,61.150685771352244
60,67.8132141997226,112.12742611668465,75.76570277299422,91.2562300477514,65.68748045308621
61,60.11285228428726,110.30047222811135,76.70553309545438,92.65427778859784,90.87985987718491
62,66.15898952827787,113.4185370256749,77.26927546619373,95.13369742087016,84.80051494992034
63,61.16170713674769,110.77759107575577,76.6650605358812,95.81137286377715,83.28206114516848
64,56.69275724163204,105.82697100239896,77.1982036380252,97.69719724277256,75.49995371205199
65,58.9344440459181,110.50701811942902,77.5166091936159,97.82319170251856,69.18728253370705
66,60.46913339450761,117.76969560567294,76.81263465774794,97.05943164152905,68.98826824199654
67,55.75175268399321,116.23419787016967,77.15013625600399,97.90873425075911,71.05640579529711
68,53.78142387091935,115.4571901979853,77.29544590258257,98.28871910553028,70.87403803761322
