frame,elbow,shoulder,knee,body,face
2,85.1843924605653,14.970487210705242,85.48979777233136,71.3434727780707,13.53714351099028
3,86.01349584431188,16.017991726709493,85.14692317229166,71.61780550674398,11.868296552772495
4,89.75830735430343,14.003326542782823,85.05453625620139,71.51679147311201,12.115951762205457
5,95.67501110343414,11.629591199643253,85.74290994398707,71.83509658699404,9.898588573690779
6,97.31063071951185,13.780407377054301,85.63905595447517,71.70618403708337,8.465892384275302
7,92.72113389869789,13.104314910871468,85.67219015279137,71.50046797817976,7.7416141366799325
8,90.93843148497011,13.310894043506677,85.20802422156945,71.13782313314691,7.737621939390524
9,113.01433587160861,9.911578372905636,85.10261108438587,70.80991949498592,7.68332462496385
10,116.13135860909385,10.618517658299734,84.63514001989022,71.52926651107344,8.417177970974993
11,110.81072666362273,10.35589230449583,83.94484322593546,70.44947107670406,8.520390167716545
12,125.49165817163635,9.414390360229017,84.09361434762769,70.55499228054353,11.093728953290663
13,124.58230400499437,9.334188127673718,85.79017158058244,72.17904605411836,9.5695785393863
14,128.42121778976346,8.667401688773433,85.94080589244643,71.84310567046421,10.565625841431778
15,138.0719396750214,7.910868110002188,85.39641490421457,71.64745048603676,8.069642586535824
16,131.71288797058784,7.55297913067938,83.13940721450116,70.2681448538038,8.467606683054862
17,129.87383332841947,6.938403339857696,81.08412943471777,69.12733300291225,8.218416204690952
18,129.1726944791742,5.735694901442651,80.95735453104166,69.01804235849602,9.17530276761167
19,129.37762574516762,5.2936610935830375,79.71487928202582,68.34688015401534,10.7317230682294
20,125.95357041857484,4.627876331715019,80.14061393467291,71.47451837558194,9.773716481833363
21,123.25291521691021,4.104059190818968,80.07948945964559,71.95974863951912,7.4338880369008224
22,118.72307409319504,0.8236043962961603,80.56921296534615,71.73706726542883,7.879207473326289
23,116.63819756058642,3.5017579536579095,81.77246120291562,72.61801137248897,8.913490399103978
24,113.10648576489015,9.627419416096037,84.3968587317333,74.6779924984152,15.290228848516392
25,112.67951809580504,11.473386622302359,85.3440742374666,76.50233660940481,12.046098775905786
26,89.11638999179026,17.518212546564794,85.29175465771,77.67609218391969,9.086287608522621
27,84.44499351243776,17.3999800838226,84.78546338910971,78.78607926049756,7.803930752906126
28,82.54112792312404,17.613450525407323,85.23981832036554,80.6884978779074,5.29355981811322
29,65.17110377807188,19.10378529950269,87.08292211855553,83.93245369416837,11.67084345867903
30,54.125081213257104,19.284419567143082,89.41742669910592,88.40388113050227,0.5381999715092518
31,48.67392622525589,19.570963856704104,91.12141176279282,90.7848041546807,9.69567601732627
32,65.76871775655844,19.87749123094234,94.45468996430913,94.51463518304047,9.029457559840868
33,52.81601334452555,2.3696580876548863,96.6212435384175,96.29095484261518,8.165631088091647
34,60.321496101273254,4.979944633892903,97.13329513807226,96.79599082816702,12.197908441374963
35,62.79584212192324,11.537661112915629,95.10378586088792,96.66925690226854,17.53013407119454
36,70.68038851989199,47.0958268349699,96.04182370317503,98.30976221315554,21.484404530619486
37,81.21742667731888,58.6319587398786,97.68168024683858,101.08059925446551,21.114908811416058
38,63.2824550696416,16.403166249683338,97.9321110706724,104.77373460773833,26.468553631443058
39,61.2587464370247,6.075373955727182,101.2387058154914,110.834741062975,19.39566247759831
40,72.31777526613553,5.658284997549609,100.5097943390937,112.70261089748153,20.945991256443413
41,76.68551740181786,0.2585432491995559,100.73634532192595,116.3056111943771,17.48428626644286
42,86.51510122075791,1.5609719592650708,105.21672212334587,122.59193438845477,22.48756218326504
43,84.71806688551786,9.800038780839373,107.84321243509433,125.28628578083968,20.67332991298903
44,95.92303783825061,22.678061354354973,110.03110423138574,130.18055132649212,30.817362859614132
45,104.44039167889663,29.24427597798134,114.81028230600486,137.15155495052952,49.7741901174482
46,106.01134897866602,29.728936509961855,116.47251174700992,142.9668269279874,47.909544029669235
47,57.475816563326276,24.211933878617618,114.12934628856172,143.89793499318134,40.14900110312283
48,110.10953513085852,22.672467253856144,119.61594152940938,149.30463406354173,49.890431493289555
49,80.74333627124444,5.958828777724441,121.39760425355746,154.03764147694645,46.763271274143335
50,109.16440924491381,32.945905046737316,119.9897155117508,150.62665399518357,46.849124270362836
51,111.64502966238285,52.99397130193395,122.50300560582608,153.79932001777703,39.51642726912337
52,99.00500546797329,37.71326761683897,123.63320171733508,155.11469289416843,23.815016714112915
53,85.30107476419833,32.501261401031535,122.48439261588143,154.136544897595,30.37715915951827
54,128.12386396888246,68.65398689797121,115.92512981224132,147.36661052229934,28.447897716157115
55,99.62227006952082,49.65717640258044,115.70243488084915,147.8600276579223,42.24533712244818
56,98.90001527957418,51.270846495233044,76.1434287072011,94.20511590851928,18.87752908274747
57,115.91780618968914,75.42831487529433,113.88194528243702,131.75725967634344,2.571715710961251
58,124.10258377179028,85.6908705203691,120.04723964196145,143.77593646322777,5.154750551815513
59,132.20589653129312,94.56121029771954,117.65242113629114,143.1047904821187,2.557093631888992
60,136.11722309977807,101.87400775040999,116.63457543048315,141.76885023508936,11.931421120419431
61,136.41815630210976,107.60527984183662,115.29373831485412,138.79197590199033,4.649342444671273
62,139.63639834274557,113.43801163431957,113.8824164981514,140.41561963188573,14.495462318807258
63,136.95009544468508,116.42863262163705,114.7934038595231,137.8160492553273,5.408246675742994
64,138.1351746906914,122.58683806905971,120.18293770729687,140.99308040225964,31.543363511818654
65,142.6450347900779,129.17831756141715,128.24676403063944,148.91728724795476,48.499625244878985
66,144.01954852536838,133.0236378181217,132.49936038689484,154.98347265503196,63.65297463107805
67,145.57645927352752,136.0813955202154,135.3209024430207,157.39834789682965,58.45134714019969
68,144.6529127336766,138.87263727787135,134.9645021698707,155.819741609917,49.70105035807927
69,161.90842627871646,146.02581879287004,131.35052907704576,155.06295576407706,16.7680837832235
70,150.6755421558894,142.3292948847783,131.0234746358578,153.88370974012943,17.03497724574433
71,174.89774804488783,149.37816577834838,130.50335701886073,160.45161250263624,36.77511959065973
72,175.8673311832486,153.5902274092907,135.21560421829446,159.7190733439101,4.560129477991413
73,158.20407582213937,149.0251804950353,137.0737341461497,160.85826214956595,6.3046418208989445
74,175.7269165740615,148.2341975848565,137.78161489023617,170.51319858688893,47.53738481127338
75,162.50380297084797,144.54661973995735,141.732454638739,169.87188687023817,21.399168186457356
76,177.24718592544096,146.91590710947318,141.99614486458142,173.50492681150604,60.06801958370363
77,176.1697136966837,143.6315368628047,142.69672141766753,175.78243342613143,63.76779364207493
78,140.34161878271988,141.17698841161123,148.41453644966967,173.8949282054681,5.118870340530205
79,128.7858858668406,132.30696942521195,146.96179552249555,174.96068224460913,8.361493824485255
80,126.15090425891728,128.31541358944787,146.42536309812175,177.60687336008039,26.48038207081601
81,176.9132376662087,152.4669737053488,146.51875034085967,178.24349755529764,48.30083896375906
82,168.63604454734835,158.36224120271086,147.68524110302582,178.5738218310171,54.46487146532448
83,171.50818418506285,145.0583692417525,147.7465153747508,179.87731673341426,48.68744258648391
84,147.07689259005335,135.45785397560334,147.8034294966248,179.17285637112636,48.72907165500034
85,167.96691964191785,141.01973939284417,147.98847023721484,178.13331961214092,52.214328380128904
86,173.38937602656688,145.9152207599532,147.80822536093285,179.08257633866327,52.735585061289164
87,170.92953130836008,156.80497073654982,148.95805352250528,178.57964269974167,64.9712395080722
88,132.4665920757476,131.18050954848866,149.52557938044788,177.07837863330224,60.98167737099612
89,160.7398215790592,139.48724066771558,150.61950375880812,174.75567169769957,60.612951450900404
90,127.24014203010603,128.35298381725826,151.10780633673744,174.13880145018936,54.05132138855211
91,110.08704891810356,125.03565606464562,152.22109371489998,173.16812623664194,42.00479945536307
92,111.35780790448757,134.43502638485612,152.575261805719,179.63916875519797,28.469477006139975
93,116.5905064631016,130.33744146604695,151.51625720255515,176.41262226042855,32.581815587620135
94,165.24567088041374,141.6827577352471,151.18908935155363,173.81564100259817,38.49729930614427
95,160.79058575611177,162.84748553263688,149.6942416336671,176.81247640255532,61.38435716141794
96,169.61640915243862,158.33402719382997,148.9687370176968,178.84455139471953,64.98280835782937
97,173.86729003341816,155.95730626870636,149.42790103475778,178.90766884037734,68.99213155379306
98,174.32030737920516,155.70279119926968,149.85726981598657,178.70688404991765,70.63069495955818
99,178.7330909567055,148.49983633306292,150.1596589267537,177.10113809107588,66.08631126466025
100,170.4349686365626,156.48722782415055,149.68347532822582,178.3168735616998,74.1379129743276
101,163.17217111459007,161.96236483242384,149.586970899009,178.62309357460185,76.69014503590341
102,160.29219187285463,164.44348767189402,149.38427131735142,178.73679874590502,76.69852593731196
103,164.4187946924753,161.7078444876917,149.1986891818937,178.8031449637705,76.37946812657896
104,147.1679531259423,170.66770749642993,148.7475211044294,178.8580115384997,76.26437186740765
105,144.54962436927732,171.078642246937,148.08681908426848,178.88623185025784,77.79661828947616
106,145.07869658384948,170.53069255935594,147.74413671858144,178.84492629437986,75.83613143666605
107,143.85083718632131,170.96658106329178,147.98359433282207,178.66546840724254,78.41002383003558
108,157.32063125203197,164.46085346128123,147.88476806998813,178.75413855866987,79.32387899594318
109,152.29296821289486,166.8778231775089,147.4833865015824,178.91801985955897,83.88988172323678
110,148.96210684221032,168.17169669628882,147.26760384558995,179.0243034934204,83.28809172467425
111,147.62823853511838,168.91990958361544,146.92586292821633,179.44640729517104,87.11912111544876
112,172.2075206418498,144.04395764120196,146.89016653422087,178.87587508690967,80.93934856366599
113,171.6012738736935,144.6831830888693,147.03990334160332,179.4375601501165,75.58834844562546
114,172.78887789791895,145.73411963067804,147.07922927534545,179.6332207313217,74.47044626300959
115,153.02068355815874,164.79815828729204,147.0387658174833,179.57368114130978,79.07043779600394
116,145.83969337428857,169.31682819049288,146.50925473409652,179.92171403633188,81.35586062898318
117,145.1632582838421,170.61344348986393,146.02017037897764,179.76152995632896,88.61044117719831
118,147.26432503528196,170.63516303457558,145.48663129811405,179.295602848056,90.4738265842177
119,148.82893490375233,170.37482364740862,145.32456661785196,179.21492042819486,96.3754189249014
120,148.75736514788156,170.31221537966354,145.3398911172998,179.13575668957884,101.6653675615068
121,149.33390240073064,169.9534405812625,145.1734802951936,178.6376165780215,102.75965357190796
122,150.38456539702904,169.5003705415818,145.53256793262304,178.20803214481705,100.91029237288086
123,151.0356370986532,169.36196888808863,145.70477317945762,177.89913114905198,99.98430722649704
124,151.85037167610827,169.3121449733364,145.61613206156787,177.5859829040139,101.6919890036047
125,151.87585735424784,169.34845114954703,145.98221489335282,177.69685128755722,101.53140997508893
126,150.97050753038837,169.7654755132197,146.17804524071036,177.61117154441857,98.92174568659567
127,172.15102706728462,154.77702595806122,146.17562168873363,178.6211609429953,93.75751340584571
128,158.96427837903283,162.67018100614504,146.38236230625213,178.00701253588775,93.74126572676329
129,154.530857618063,165.05591907472362,146.9307585472061,177.87505773874219,92.54568702556196
130,154.1589340426233,165.38072486122684,147.14091195962018,177.7870966830028,91.92302884472252
131,154.00987613607066,165.90499733675586,147.3287831335526,177.72312607641595,92.20851875102716
132,154.12968816682024,165.7601259345298,147.7907437433502,177.92807053466066,89.82677490194669
133,169.50093723973816,157.6776109742853,148.53287772218292,178.0459360270159,86.03022716400949
134,162.37444982240623,161.62566714959183,148.8266944258159,178.21394130291156,87.95426978028917
135,157.14357780216767,164.27897592427524,149.3216284533395,178.57503216904644,90.58537276352871
136,154.38791452633077,165.63741076806303,149.37677991874062,178.6128626282067,90.2111423000448
137,160.2707427859193,163.82952692520223,149.41411011193134,178.43976234179812,88.78461048720055
138,163.47579671960008,162.4571004031311,149.71555498766634,178.11413121845527,85.96936591175103
139,175.42927314647258,149.3722906660186,150.49708554886737,178.23587444179978,71.18968427884994
140,177.42449945099355,153.66328237364158,151.13616265421444,178.34789414501597,72.11519573713247
141,162.56613875133593,162.14750116982023,151.8868230709985,178.7686686874023,75.19894744582086
142,157.95691776099233,164.67370476675782,153.00542994282145,179.24229505060703,76.20296218951194
143,178.56232165373814,149.13123241910043,154.94640115178433,178.52462141886772,78.60510651536549
144,172.71627310077494,152.20942651611824,156.8234329599473,176.9090472473162,80.57585887867674
145,175.5565033224053,149.87450279071737,159.45799385801598,175.44724841816262,79.31560319741897
146,121.44120962374143,125.63908613825049,160.03180334068207,176.45004500735536,60.909428474897034
147,146.3892085673905,130.29652996801957,161.07552183115294,174.4168974115439,62.38814261030901
148,158.061799690558,134.8128581296091,162.847539133615,174.04479934379987,59.849375968995744
149,119.72796448152715,132.50781411062562,163.39669697015572,177.38708337372665,31.4694738014522
150,118.49360440535278,134.9091209393992,164.43022197511306,175.78099542216594,20.698088275915087
151,118.80558354349003,135.0529622871534,165.82466996460147,176.6888405599428,19.227902860307218
152,119.90562937567884,133.48735055980495,165.61047924517086,176.2504005725275,11.65598686236905
153,120.06148747962371,133.56243530860658,164.6116035135448,173.55518045932857,6.206787810203623
154,122.339209873605,132.81323552238607,165.65701575919698,174.2973619297018,8.886246889948382
155,124.61507154701243,132.13749723481115,165.77370564145318,175.61758573511156,26.481606211373617
156,127.17174740577047,130.8010267230159,163.3908933734075,172.86671661739194,23.11467957597165
157,130.8307452498954,129.2782265447519,160.774301467919,170.73910989939046,20.975566229659137
158,135.39645326547125,118.39925271793899,150.61131649585127,166.71134206776983,15.43851613718499
159,137.5453588154499,112.48634796022469,144.19909844172798,161.97692431057072,4.271883737095918
160,134.70118762724113,103.72248024158944,141.5261345483824,161.27405781018405,2.7881501012652654
161,137.26118528596166,99.55452245347652,140.06928886147386,160.31125398574954,6.4974916430826415
