frame,elbow,shoulder,knee,body,face
1,85.16906463576669,18.239499494802107,87.92196360159842,94.34004099136024,106.44066278946906
2,73.6071373426362,15.851967294349285,73.14740912081025,73.12521732632759,95.42177758893422
3,82.04723960918191,23.94399557608744,69.52610205155952,68.88552409354749,73.53947504345251
4,79.42655748635585,22.43892474431994,71.16237161825144,67.25620460377935,73.25301576600896
5,77.65372039403012,19.29310169455214,64.38504005347832,62.31019404761629,71.88320168786385
6,79.38375518967828,20.403317610214266,63.36423764150433,60.32288698909856,73.5431780255119
7,77.37221853295368,21.451070117937917,62.734763618295666,59.664917766664686,69.69030301616027
8,79.09768321090839,18.530540218766646,63.837396653673714,59.15627592273174,88.59030868301215
9,76.03337292336005,17.279714859943052,66.42730821311473,60.39957589188113,94.14719908679854
10,76.40587181223691,17.78021719560674,66.65450279535311,60.47190817128235,87.98116419101405
11,78.03252588447559,17.572836846840374,69.7814982638418,62.755530728348965,84.14434169430604
12,78.56133071943638,16.42755961950365,74.33137888593474,65.90951868137896,85.5481909983755
13,77.13253080739062,16.040236643534254,74.71621611363845,65.22864321090276,86.55888898816158
14,79.87395035661274,19.18456951737858,73.86499926236438,63.873159904466185,81.95072020940245
15,79.61745782275256,18.706201118577596,72.32957744638527,62.43543411094218,82.36461193868246
16,78.10194213200539,18.590352762327647,70.97611125125681,61.5391307480241,85.96751171405583
17,75.05905664437279,17.97921045366306,71.39569471478272,60.53738472436476,82.36666176672429
18,74.53616363137566,18.189233029398086,71.89407124288506,61.362977843762586,81.03411269590379
19,71.18107303557628,15.619341057891162,71.58801144155828,61.79005807432476,64.73360348128341
20,69.76947834329637,15.341486942266364,70.58155542931016,60.883772823328805,46.00455397318785
21,69.15822291232547,15.47283663855652,69.10582913805177,58.136949820710235,42.93835277079796
22,67.802529526028,14.236261530084072,70.00140776249634,59.067714132039264,53.81411251348794
23,72.26568111724126,15.728720799878024,69.57229451902285,58.900847201036186,67.50741615396151
24,71.52699993900795,16.690553333739288,66.94200210774855,57.77324962101009,67.35593780139993
25,71.88854373928952,17.39169260429827,66.76538182260019,58.86586500268345,70.48234085538343
26,72.11790706273183,16.72538415675013,64.63145960440664,59.64057465857485,76.61831211211029
27,71.77523089933078,16.42004751098526,66.17080842420454,62.56021012309586,62.5240938072572
28,73.55334791217085,17.70167966004253,63.59538304931736,61.08954135909117,53.0415128037194
29,76.17109540774648,20.716875423603458,63.3902745802254,60.323661487892544,61.920492926940256
30,73.87860356801087,23.883925386469567,59.760276778410635,58.41130544713313,49.606981928420055
31,74.03896054249377,24.993576077139355,60.858407412590395,58.48905878346856,49.835188730380935
32,76.42471995293504,25.26216630765016,59.18903957117266,57.12451201217939,53.32034693477078
33,74.95784959229684,30.99639081858182,57.16119113049947,54.16830512399901,48.95501287573268
34,77.06900931762674,31.341466074751647,56.38804804718663,54.81264160853999,37.336769578657766
35,75.36994259671006,37.072410388886766,57.399722842316145,57.55751293882966,36.0011103399882
36,67.49308913513312,34.4192282389761,65.33452774736396,61.5545354786098,29.378742829451653
37,72.52490634845672,41.78810599855698,66.2338680045868,61.39263060312592,31.986212823284347
38,65.58951061720845,36.552204391572886,67.36209055348168,65.82864390407477,31.532825710286602
39,68.18562125026686,38.515397981649926,65.69686970560643,64.07694705323509,10.099588463135206
40,66.22224701911935,38.92313482968886,70.06998550266245,67.83554173767102,13.97962177609702
41,63.3237212918407,40.406172072614595,65.65244821181572,70.10441448089969,4.193194690076479
42,68.35897504498001,51.81016977294092,67.16998885274853,76.19158904011546,6.477206621906134
43,78.29106717453038,64.54783636716164,64.96735862005724,73.74985916448043,9.70412927370403
44,85.2275086588511,75.62315256829491,78.45668156554952,82.66165226206628,9.68148507834546
45,99.07809012926958,74.34538733080369,69.72741935239247,75.32615047355627,27.692144105162917
46,101.69118913426837,89.32521318973042,63.69016767136304,72.99494122774254,9.019154509083947
47,106.53628328635656,97.95650629599488,58.21151990059806,74.85368120299064,22.71732746805003
48,117.07203848683366,104.53708085508165,52.012652737385565,73.50874163673753,1.1078561115185959
49,127.38106880904459,109.00850940536529,52.62829967705755,75.02866461784288,3.2787546969790524
50,139.1434407147931,111.0486456850608,45.77919547519371,72.20596800846442,13.678439446905896
51,137.56073540906021,113.57426885926013,42.34194559047189,68.51580000320558,27.944768075937304
52,140.84290320125035,116.66879426507812,39.51073616195885,67.14396261201368,37.88765453262647
53,153.79229746501892,121.70870009067885,42.22888073842856,77.38760905175296,51.54791690238176
54,144.51944113691482,116.2396751050589,42.863952353111685,79.7663123054046,56.319852040616865
55,148.565070566425,113.06848792162403,46.99509374362178,97.01195986394744,53.45813202166062
56,153.36340362922485,118.40225625822539,52.73779992023543,98.82729048819992,77.1360568689339
57,118.03695184311223,87.1167258961878,62.019496442708906,111.50208738977774,87.08813223025766
58,88.42654723946896,62.87459617718353,60.6237478278127,113.27908433425445,105.77760526442626
59,151.96764235176425,54.86192199630292,74.55501744259732,127.35050924811274,113.11076006594953
60,177.11264848568808,44.182750600609495,57.41698995281343,104.1222637646979,114.15646745793515
61,175.93135425970317,30.895664558071566,41.936267139833774,82.66014380426193,115.16783376488874
62,161.36902272689682,30.112183059557346,40.84208116348277,80.5824951607187,118.21048465326609
63,165.5840073460392,30.041836095085234,36.668604280025534,71.04417744451767,114.56717731379436
64,172.91713291149415,35.16411330117573,95.28527197423549,97.99807232510831,112.89296345207202
65,163.62242758548518,38.87792474290669,60.67341132776511,83.88403012311464,109.4465841027712
66,143.48954128666387,38.43516847952939,31.704161131944335,52.86794561938672,106.21705701701589
67,135.18758617923092,33.37527652175954,24.340838534731446,40.06155313304877,103.53722088323599
68,136.23368284397395,24.11910704263764,98.84005151777176,81.14135558625483,100.01004448497349
69,140.5353069380354,16.226148613246533,104.79812433361533,70.78902293188355,100.25249343099438
70,146.24560950670354,3.7166202110556847,80.02916282977148,39.01559291264867,101.19098787736328
71,149.71354711944073,4.607374991267744,65.28693325525886,23.590416605971807,103.71147494744963
72,152.00183269699295,9.434068778045342,87.42598024455633,49.95703660530498,104.00450373609695
73,149.96745263056198,12.04089979398577,88.52983291297686,46.887916783887306,103.25202767230581
74,147.3747824846655,15.488086490658048,99.19236894432397,63.624356439560714,97.03993841150202
75,148.48582374259706,20.235080059506096,62.69437044842157,18.09207519529848,91.83465955774443
76,148.22735956813673,22.558063217943868,37.473064578178395,7.825651378206399,73.79692668745876
77,148.42719482291972,26.240696576130173,41.187534194442016,8.714170315281153,73.55262194829207
78,147.34217058623477,28.374327788735574,72.89002804513831,128.38491862648624,60.299175772331274
79,148.6393170956235,30.422913166202907,66.7609166736555,129.9905293727911,63.148135595695635
80,147.5018276770958,33.04850147914605,76.69075780607275,128.08916946652906,59.1915897168991
81,148.6479106606308,33.952704491924855,64.23579162004441,126.08813463443427,52.219406923291935
82,148.25175522101878,35.5275303744546,71.93968628491349,123.72666465213074,52.913104900742404
83,147.79716679387977,35.598368084687316,73.43902950136602,120.87361833868464,55.33840838061204
84,147.51071734069976,34.37285790859306,150.90993105053462,126.0113638641914,54.14710742389502
85,148.29949955255674,32.19798082416367,159.46776474531688,118.98032148752797,62.06536225109466
86,146.628196916465,30.718844145337084,149.25794966893986,110.02820988111378,66.0023397223908
87,145.55924042313595,32.461193516023876,150.46043367137528,108.12597880878803,66.33439380908378
88,145.55577890675272,31.040429462203747,130.00671971307384,98.13276753464974,71.7437307590226
89,145.8371382377652,27.348658660171278,134.92067937840162,96.89763894791456,78.82002356050992
90,144.02722297512335,22.688379755699685,131.2611953538949,93.59066026298024,82.3920512925609
91,142.41678569886687,17.9990533191418,137.61254684507114,93.07383603047671,90.20927422522021
92,142.16348157324228,15.486201260193075,166.01085907394665,120.36555518728935,91.09272145958869
93,141.86681852609044,14.976233627823213,169.54684557283062,124.75253836138965,90.42394069860973
94,142.54584560846305,13.748150447752003,168.42564134125058,123.23504732408001,89.03379073462662
95,141.95685793613112,10.940269925953544,158.94187678464485,115.73436463159929,84.50624169455881
96,139.62390138431854,5.764104202563355,152.5357296084822,112.37907198333365,81.47760664110979
97,137.2029149158939,0.04645975341844062,158.97730062705364,114.64175175000489,80.69509932158576
98,135.96144584358922,0.047315389417265284,139.1568339404842,105.94659521484772,77.86809676976435
99,133.1564572331022,2.9662021578771443,142.28480840599266,105.90274044448817,74.99021049428171
100,133.68139446510997,4.224816768476375,132.8753922411979,102.41126835755456,74.37444295649021
101,133.01772651164725,5.522533733744935,145.3887671188378,109.02550223386775,74.68683849629758
102,131.60371637028572,7.535207416280048,139.0119379832787,108.53368943757633,72.47473966510569
103,132.71477800798033,10.617123229203955,135.41267818557634,105.6586062014715,74.54649014603285
104,132.95005747380054,13.720333068016135,168.51319120569528,118.97100475937026,77.1690526631076
105,134.23032582455423,14.020312392179243,178.95194795597757,129.04287537288113,79.01650212430224
106,135.54942494133246,13.139735873958623,178.26354042121974,129.94247381468088,79.88356669890868
107,137.71303032744902,15.122764559049573,177.84034077574034,128.29035562557783,78.7457246861332
108,139.47685931658518,19.77182722099201,137.2432192182878,99.70545517487724,81.69770134230458
