frame,elbow,shoulder,knee,body,face
1,171.39780985164245,8.474729845378157,142.46019549037607,140.31698658661466,106.55931665880811
2,149.5851374335579,4.954881305643198,138.3664540430889,124.09700722864599,111.82700510033004
3,145.06197188245665,1.7047592465400636,123.65746415201384,114.7737952748089,102.28214986427474
4,145.20925571102293,0.4875158428755937,132.23377290299445,106.82901765566854,102.92035886730974
5,133.1152981529521,1.5879632723744033,112.60279409089017,92.74470513036995,109.79527912842514
6,136.19023103497636,0.585914065569103,133.19516620320377,95.81130892107808,110.65970684946248
7,139.0554064084184,4.963230138906612,141.5003920645525,95.83398105873081,110.07545035719914
8,143.30737827965692,8.398775887277154,121.44785903381644,88.77722474518971,112.12325215886418
9,132.63792673549779,11.117735752919163,115.05799656364725,83.86961646396482,115.46098426360112
10,119.65334317257494,10.370843485379696,110.9960751527562,82.6004341310807,117.97830133562044
11,118.80993004906526,8.64585812850837,113.84925080903037,83.6201663540361,117.11784494633895
12,115.95848645034341,6.796974934965596,119.2102758949195,88.80456606052768,112.62288518952695
13,117.79918745003219,5.586177954790111,115.31169451494968,86.7908525285196,108.08855744886361
14,112.38437750037089,6.2282900897039575,107.60666000371295,82.2709053476406,110.63093787028984
15,134.68988722723006,17.280697081763723,104.24965496964845,79.9165721758994,110.87263814822467
16,134.4834328781865,19.178723811713983,102.79322725608213,78.0428077414654,110.22649402459652
17,113.70647313074885,17.544474901430686,99.90598125435466,77.27511195873485,110.3759096254737
18,100.99465031619978,14.7532320285482,98.99663799865674,75.97530785743444,103.49134484594651
19,95.40800080505078,14.740561791755619,98.25504012020802,75.86962050248023,106.2139174683798
20,95.45879294811867,15.503365136907536,101.75324799486576,77.12235511257236,96.19046052881515
21,88.81209214587038,20.63379670681636,104.82075774324801,77.96117719658203,81.81364879131468
22,85.07267584555026,22.97540299601021,100.59915041778028,77.38814948829824,85.5586541308653
23,96.04467232687246,36.23033520975397,100.44969165252472,74.77427281330607,99.30543064248394
24,102.95436417559495,49.78257422194535,96.89500164764794,72.45678034586383,103.08412241892205
25,110.89802192247747,51.429889407028675,94.38968979315219,72.84720658461558,102.93985636040486
26,112.3013022475107,58.46938419389101,90.24369010432311,69.96507357498821,87.51281855639769
27,87.46738001641135,53.66573770697213,87.79238009422183,68.86262710421879,80.08459269478544
28,80.40604424444244,51.53632756465503,85.8012902902167,64.95739308209825,60.070664635311516
29,79.16643599402357,49.61734492702344,85.52708124265817,63.95381141745099,65.01776231722391
30,89.97324831606015,60.51358530381814,82.49107036514856,62.53042886815015,68.13633558934367
31,103.86117621229687,66.08235124624706,80.19157346744869,62.92953114444559,71.56123417681039
32,93.00949795060421,61.911411024258456,80.16861773460758,63.66271881373768,62.019370799091405
33,100.39035458370128,59.20775575654395,82.10959283030684,64.6615284326514,44.885784176892685
34,102.59124772627689,60.71319381079927,82.28522102490061,63.991931023812064,66.04704981982701
35,110.67227292638081,59.629144324243434,81.95978823523228,62.29641793960162,91.06266691212545
36,101.77286522834228,55.983292333710054,81.63822195197118,62.062969746481414,84.73769882697098
37,102.95360981962409,57.26594802988543,82.47605017099917,64.66643189352529,96.97586338481057
38,112.62004687799701,52.94885804088744,82.73208279168091,63.28355329686549,89.13365004662336
39,106.78691265222257,54.329798736012386,77.87677233047583,60.677884051611876,82.73648249277625
40,115.83180223235705,56.73304082283185,72.12981366395671,59.977635653235474,86.21186918225197
41,108.45285290846809,56.823778580632876,68.19244545267367,58.267943176352816,81.60057764086429
42,108.82680992257383,58.7670700425358,65.96103782104153,56.78109508506145,81.3670070764091
43,107.78589151369107,62.594040969113685,68.7897694483833,56.83159513971241,72.13167626617297
44,105.14137121717414,60.9088791264497,65.63758072066534,55.48249271202234,80.05468985537232
45,102.76807098670554,62.271872237036895,65.35676352590878,54.62620140652284,54.77158451916529
46,105.4077554609089,65.04102769061944,64.66337736219177,53.94720386310334,54.50646953827237
47,104.00111347408699,69.39975440019185,65.34597400501208,52.80184825068921,32.080002473019874
48,97.08295406144151,74.44185369786601,68.98416427043186,53.985955968049815,22.107798428797082
49,102.97923494568306,78.64937804984159,69.30617466692216,54.52563546033666,17.604594294582
