frame,elbow,shoulder,knee,body,face
2,43.22136962283011,17.04417072623339,108.17301357067045,81.50184709252547,59.39076678950636
3,41.12925444649666,16.691215385968658,107.78275719365794,80.54955405385307,29.356526054510415
4,40.578600198852975,15.663200006785319,107.36366286416832,79.22131311014193,36.88286988222126
5,40.20070464200873,16.279397848910907,106.4018555747362,79.77414065403975,40.97342983297918
6,40.00599790784481,16.39240756280004,106.45106640389344,80.0317439943536,42.0973762934548
7,40.66379803857689,15.633492839645163,106.62467686881331,80.13461867227059,44.45169523171969
8,40.2653098966406,15.663471150584229,106.57628655545635,80.11172559814092,42.286473986676626
9,40.49285673991846,15.453878207298423,106.70524539971518,80.70063140484794,54.40332150116109
10,39.395432556144584,15.533682977863196,105.76148338501868,80.69725326689525,28.467964479871863
11,38.96992066035011,15.250289267040227,106.37483411167925,81.63644761133219,29.61218272662752
12,40.404181961078564,14.821219646672139,107.47461386712203,82.9146340852137,31.045190566687406
13,41.08476463457233,14.630544109510048,108.23060269969434,84.25969817776112,30.21608579997369
14,43.31759851999489,14.276890642033505,108.77573377126807,85.92447100087394,84.98965696691846
15,41.42441340117944,15.71938747818814,110.28059443907358,88.16886295576481,79.0746641914958
16,41.382481588448734,15.046636555695363,109.21790531844098,88.09244456086986,84.86311943182687
17,41.84734534215718,11.422239325905268,110.34504588522779,89.91558991289112,90.15994955489106
18,41.49739073679442,11.267920809536074,109.14623427173295,90.07231336285692,98.18608764845004
19,40.58138160254103,9.428067155903127,109.1220825306214,90.74541025883397,98.44191548817093
20,41.76460190114161,6.753617996968886,109.47732249184298,91.6623176555931,95.07751864126652
21,45.02524074359219,4.766122654832341,109.5081828719286,91.48053092683597,86.11491843301121
22,49.104751544081374,0.6051575604871209,111.54879640689974,93.38667029321992,90.32025474383335
23,50.905693454275706,0.38958128206193066,111.4720641682958,94.03377595222231,90.56808933987719
24,49.284635170454656,0.6193738147800854,110.5738316848921,93.38466886126592,93.68109812494777
25,51.65841762853393,3.6729524853151716,112.81196967550251,94.8937084142698,105.61028992139023
26,49.695889437953795,5.1355558811602116,115.0421034753322,98.32047284637899,110.15213462980145
27,56.00028865118101,9.542118459905383,117.81749118667742,101.28273395947026,109.99631446008857
28,64.44076748643594,9.638300012308791,118.31815018994165,102.03693990564116,111.63749192244754
